rankedId,rankedDate,rankedRank
30120,2019-09-23,very well placed
30120,2014-10-24,very well placed
30125,2014-12-15,no rating
30125,2018-01-24,well placed
30126,2015-09-14,well placed
30126,2019-04-24,well placed
30127,2015-06-04,well placed
30127,2018-05-28,well placed
30128,2018-08-22,well placed
30128,2015-03-31,well placed
30130,2016-05-06,needs further development
30130,2019-02-19,well placed
30131,2016-01-13,well placed
30131,2019-08-19,well placed
30132,2014-09-02,well placed
30132,2018-03-05,well placed
30134,2014-07-15,well placed
30134,2017-09-25,well placed
30135,2018-06-14,well placed
30135,2013-10-09,no rating
30136,2018-06-20,well placed
30136,2011-03-22,no rating
30139,2019-04-16,well placed
30139,2011-11-25,no rating
30140,2011-06-01,no rating
30140,2015-05-28,well placed
30141,2011-06-01,no rating
30141,2014-05-27,well placed
30142,2019-10-11,well placed
30142,2015-05-12,well placed
30144,2018-12-10,well placed
30144,2014-11-19,well placed
30147,2017-10-06,well placed
30147,2016-02-17,needs further development
30148,2013-11-21,no rating
30148,2017-03-14,well placed
30149,2016-11-11,well placed
30149,2019-11-26,well placed
30166,2019-11-04,very well placed
30166,2016-05-23,well placed
30169,2017-02-14,not well placed
30169,2018-06-19,well placed
30172,2013-07-09,well placed
30172,2016-06-24,well placed
30175,2019-02-18,well placed
30175,2015-09-24,well placed
30176,2016-03-17,well placed
30176,2012-12-18,no rating
30177,2016-02-01,well placed
30177,2019-01-30,well placed
30178,2019-10-07,needs further development
30178,2016-07-15,well placed
30179,2016-10-06,needs further development
30179,2019-01-11,well placed
30180,2018-12-10,not well placed
30180,2020-03-19,no rating
30183,2017-06-13,well placed
30183,2011-12-12,no rating
30184,2016-10-13,well placed
30184,2020-02-19,well placed
30185,2015-07-21,very well placed
30185,2009-12-22,no rating
30186,2015-05-07,well placed
30186,2019-10-11,well placed
30187,2019-08-08,well placed
30187,2015-02-18,well placed
30191,2019-03-19,well placed
30191,2015-04-24,well placed
30192,2019-03-18,needs further development
30192,2016-03-31,well placed
30193,2013-08-01,well placed
30193,2016-08-26,very well placed
30194,2015-08-12,well placed
30194,2019-01-31,very well placed
30197,2019-03-06,well placed
30197,2015-06-16,well placed
30199,2011-10-18,no rating
30199,2016-01-19,well placed
30203,2017-10-13,well placed
30203,2014-07-17,well placed
30205,2017-12-12,well placed
30205,2014-09-26,well placed
30207,2013-11-13,well placed
30207,2016-07-15,well placed
30208,2018-03-01,well placed
30208,2015-02-27,well placed
30209,2019-11-05,well placed
30209,2016-05-10,well placed
30211,2017-10-04,no rating
30211,2014-02-07,no rating
30212,2018-12-19,well placed
30212,2015-06-30,well placed
30213,2015-04-28,well placed
30213,2019-10-11,well placed
30214,2018-10-02,well placed
30214,2011-03-14,no rating
30216,2014-07-11,very well placed
30216,2018-08-22,well placed
30217,2017-06-13,well placed
30217,2012-02-20,no rating
30218,2012-10-01,no rating
30218,2016-10-05,well placed
30219,2015-07-16,well placed
30219,2018-11-28,well placed
30220,2014-12-10,no rating
30220,2018-01-30,very well placed
30223,2018-06-14,well placed
30223,2013-10-05,no rating
30224,2011-06-01,no rating
30224,2015-03-09,well placed
30225,2011-06-01,no rating
30225,2015-05-28,well placed
30226,2015-05-08,well placed
30226,2019-10-14,well placed
30227,2018-06-14,well placed
30227,2013-10-18,no rating
30230,2014-12-15,no rating
30230,2018-01-24,needs further development
30233,2013-02-04,no rating
30233,2016-10-19,very well placed
30235,2014-10-14,well placed
30235,2018-03-28,well placed
30236,2019-07-18,well placed
30236,2016-02-19,well placed
30237,2017-05-16,well placed
30237,2014-04-23,well placed
30238,2017-03-10,well placed
30238,2014-01-14,well placed
30240,2017-05-22,well placed
30240,2012-10-15,no rating
30243,2015-04-17,well placed
30243,2018-06-29,well placed
30244,2016-11-04,not well placed
30244,2018-12-20,well placed
30245,2017-03-14,well placed
30245,2014-01-23,no rating
30246,2014-12-04,well placed
30246,2018-03-28,well placed
30248,2019-03-28,well placed
30248,2016-03-21,well placed
30249,2015-03-04,well placed
30249,2018-08-22,well placed
30251,2015-05-07,well placed
30251,2019-10-14,well placed
30252,2018-10-02,well placed
30252,2011-03-14,no rating
30253,2011-06-01,no rating
30253,2017-11-02,well placed
30255,2018-06-11,well placed
30255,2015-05-26,well placed
30256,2015-06-05,well placed
30256,2018-06-14,well placed
30257,2018-08-03,well placed
30257,2015-09-09,well placed
30261,2019-12-19,needs further development
30261,2016-06-29,well placed
30264,2019-03-19,well placed
30264,2015-04-24,well placed
30266,2011-06-01,no rating
30266,2015-05-28,well placed
30273,2015-08-18,very well placed
30273,2012-08-21,no rating
30274,2016-12-22,well placed
30274,2014-03-25,well placed
30275,2015-05-04,very well placed
30275,2019-09-27,very well placed
30276,2020-03-18,well placed
30276,2017-02-23,well placed
30278,2016-01-12,well placed
30278,2019-06-17,well placed
30280,2019-02-12,well placed
30280,2016-12-14,needs further development
30281,2013-07-22,well placed
30281,2017-02-23,well placed
30282,2013-02-04,well placed
30282,2017-06-06,well placed
30285,2017-12-01,well placed
30285,2014-06-17,well placed
30288,2014-07-17,well placed
30288,2017-06-19,very well placed
30291,2020-03-12,well placed
30291,2016-09-16,well placed
30293,2017-03-29,very well placed
30293,2014-09-29,well placed
30294,2017-08-10,well placed
30294,2014-06-24,well placed
30295,2013-11-18,very well placed
30295,2018-05-25,very well placed
30296,2016-06-16,well placed
30296,2013-07-16,well placed
30297,2017-03-07,well placed
30297,2014-01-20,well placed
30300,2020-05-04,well placed
30300,2018-05-18,well placed
30301,2013-11-19,well placed
30301,2017-02-23,well placed
30303,2019-07-23,no rating
30303,2015-12-23,no rating
30305,2019-02-05,well placed
30305,2016-12-13,needs further development
30306,2015-06-08,well placed
30306,2018-06-12,well placed
30307,2018-12-19,no rating
30307,2015-11-25,no rating
30313,2017-06-06,well placed
30313,2013-02-11,no rating
30315,2018-11-02,well placed
30315,2015-10-06,well placed
30316,2019-12-19,well placed
30316,2016-06-24,well placed
30317,2014-02-11,well placed
30317,2017-03-23,well placed
30320,2020-05-04,well placed
30320,2018-05-17,well placed
30322,2018-06-14,well placed
30322,2015-06-30,well placed
30325,2019-09-23,very well placed
30325,2016-05-27,well placed
30327,2015-06-29,no rating
30327,2018-06-29,no rating
30328,2017-09-06,well placed
30328,2015-04-22,needs further development
30330,2017-10-04,no rating
30330,2011-04-28,no rating
30331,2013-02-26,no rating
30331,2016-07-29,well placed
30332,2019-08-06,well placed
30332,2016-01-13,well placed
30335,2016-12-01,well placed
30335,2013-08-15,well placed
30337,2019-02-12,well placed
30337,2016-12-13,needs further development
30342,2018-04-03,no rating
30342,2014-12-22,no rating
30343,2016-03-02,well placed
30343,2013-05-13,no rating
30346,2016-04-08,well placed
30346,2019-05-29,well placed
30347,2013-06-07,no rating
30347,2016-09-26,well placed
30348,2019-11-04,well placed
30348,2016-04-21,well placed
30349,2013-04-02,no rating
30349,2016-03-15,very well placed
30350,2015-02-27,needs further development
30350,2017-09-27,well placed
30351,2016-10-05,very well placed
30351,2013-08-13,well placed
30352,2013-11-05,well placed
30352,2016-12-16,well placed
30353,2013-06-14,no rating
30354,2017-06-29,no rating
30355,2017-12-05,very well placed
30355,2013-08-26,very well placed
31001,2016-06-09,well placed
31001,2020-03-19,well placed
31002,2020-04-03,needs further development
31002,2016-06-09,well placed
31004,2016-06-09,well placed
31004,2020-04-14,well placed
31005,2016-09-05,well placed
31005,2020-03-20,needs further development
31006,2016-09-05,well placed
31006,2020-03-19,well placed
31007,2018-12-06,well placed
31007,2014-10-17,very well placed
31009,2016-09-05,well placed
31009,2013-02-11,no rating
31010,2016-06-09,well placed
31010,2013-01-11,no rating
31013,2016-09-05,well placed
31013,2013-02-11,no rating
31014,2016-09-05,well placed
31014,2020-03-19,well placed
31016,2016-09-06,well placed
31016,2013-01-11,no rating
32001,2019-12-04,well placed
32001,2016-04-14,well placed
32003,2019-12-06,well placed
32003,2016-05-17,well placed
32005,2017-02-14,well placed
32005,2014-03-25,well placed
32006,2019-12-09,well placed
32006,2016-04-14,well placed
32007,2016-10-13,well placed
32007,2013-04-22,no rating
32008,2016-10-03,well placed
32008,2020-04-08,needs further development
32009,2013-02-08,no rating
32009,2016-04-14,well placed
32010,2019-12-04,well placed
32010,2016-05-17,well placed
32011,2016-12-22,well placed
32011,2014-03-25,no rating
32013,2013-01-11,no rating
32013,2016-04-14,well placed
32015,2013-05-01,no rating
32015,2016-10-13,well placed
32016,2016-10-13,needs further development
32016,2018-05-31,well placed
33001,2015-10-08,well placed
33001,2019-06-19,well placed
33002,2019-06-19,well placed
33002,2016-02-23,well placed
33003,2016-06-10,well placed
33003,2012-07-11,no rating
33004,2016-06-10,very well placed
33004,2013-05-14,no rating
33008,2012-12-20,no rating
33008,2016-02-23,very well placed
33009,2015-10-02,well placed
33009,2019-06-19,well placed
33011,2015-10-08,very well placed
33011,2019-06-24,well placed
33012,2016-06-10,well placed
33012,2013-05-20,no rating
33015,2016-02-23,well placed
33015,2019-06-24,well placed
33016,2013-09-02,no rating
33016,2016-06-10,very well placed
33017,2019-06-19,well placed
33017,2016-02-23,well placed
33019,2015-10-02,well placed
33019,2019-06-19,well placed
33020,2016-06-10,very well placed
33020,2012-12-18,no rating
33021,2015-10-08,very well placed
33021,2019-06-19,well placed
33024,2016-03-02,very well placed
33024,2012-11-20,no rating
33025,2019-07-17,well placed
33025,2016-02-23,well placed
33026,2016-06-10,well placed
33026,2013-02-11,no rating
33027,2016-06-10,well placed
33027,2012-12-11,no rating
33036,2015-10-06,well placed
33036,2019-06-19,well placed
34002,2016-06-16,well placed
34002,2013-07-16,well placed
34003,2019-04-08,well placed
34003,2016-01-12,well placed
34005,2014-12-12,very well placed
34005,2018-12-18,well placed
34014,2016-07-15,well placed
34014,2013-05-16,no rating
34015,2015-05-12,well placed
34015,2019-05-29,well placed
34016,2016-03-02,well placed
34016,2011-10-27,no rating
34023,2014-11-04,very well placed
34023,2018-11-06,very well placed
34024,2016-11-24,very well placed
34024,2013-05-31,no rating
34026,2019-03-15,well placed
34026,2016-01-26,well placed
34028,2016-05-18,well placed
34028,2020-01-23,well placed
34029,2016-06-13,well placed
34029,2019-12-18,very well placed
34036,2014-09-12,well placed
34036,2017-10-31,well placed
34037,2015-02-03,well placed
34037,2018-02-16,well placed
34038,2015-06-07,well placed
34038,2019-02-25,well placed
34039,2017-02-14,needs further development
34039,2018-06-20,well placed
34043,2017-06-13,well placed
34043,2014-06-20,well placed
34045,2016-11-02,well placed
34045,2013-09-23,well placed
34046,2013-08-07,well placed
34046,2016-12-16,well placed
34049,2018-05-21,well placed
34049,2014-03-31,very well placed
34050,2011-08-02,no rating
34050,2014-06-23,very well placed
34051,2017-12-12,well placed
34051,2014-09-22,well placed
34056,2018-09-07,needs further development
34056,2014-11-13,well placed
34061,2016-10-17,well placed
34061,2013-05-20,no rating
34063,2015-06-02,well placed
34063,2018-10-26,well placed
34064,2016-03-02,well placed
34064,2011-10-27,no rating
34065,2013-11-07,very well placed
34065,2017-10-30,well placed
34066,2016-12-20,well placed
34066,2013-11-27,well placed
34067,2016-09-15,very well placed
34067,2013-07-31,well placed
34068,2018-11-02,well placed
34068,2015-06-05,well placed
34070,2015-03-02,well placed
34070,2018-04-11,well placed
34074,2018-09-13,well placed
34074,2015-08-21,well placed
34075,2019-06-10,very well placed
34075,2016-01-15,well placed
34080,2018-05-02,well placed
34080,2015-02-11,well placed
34084,2019-06-10,well placed
34084,2016-02-17,well placed
34085,2017-05-01,very well placed
34085,2013-12-12,well placed
34088,2018-09-19,well placed
34088,2015-07-29,well placed
34089,2019-08-16,well placed
34089,2014-06-23,very well placed
34093,2020-03-16,very well placed
34093,2015-06-23,very well placed
34095,2017-10-06,well placed
34095,2014-08-21,well placed
34097,2016-05-23,well placed
34097,2019-11-04,well placed
34100,2014-12-18,well placed
34100,2018-08-30,well placed
34102,2017-10-02,well placed
34102,2014-03-07,well placed
34106,2018-08-22,well placed
34106,2014-10-24,well placed
34108,2015-09-10,well placed
34108,2018-06-20,well placed
34110,2018-12-13,well placed
34110,2015-03-20,well placed
34111,2013-03-18,no rating
34111,2017-06-26,well placed
34114,2015-06-05,very well placed
34114,2012-07-19,no rating
34118,2017-03-06,well placed
34118,2013-10-19,well placed
34119,2013-05-10,no rating
34119,2016-05-17,well placed
34120,2018-11-14,well placed
34120,2015-11-23,well placed
34121,2014-02-04,well placed
34121,2017-06-06,well placed
34122,2017-02-15,well placed
34122,2014-09-26,needs further development
34123,2015-03-02,very well placed
34123,2019-04-05,very well placed
34126,2014-11-24,well placed
34126,2018-06-29,well placed
34128,2013-05-30,no rating
34128,2016-06-30,well placed
34131,2015-05-12,well placed
34131,2018-03-29,well placed
35001,2016-11-08,no rating
35001,2020-03-10,no rating
35002,2018-11-19,no rating
35002,2017-06-30,no rating
35003,2016-10-13,no rating
35003,2013-07-26,no rating
35003,2020-01-30,no rating
35004,2017-08-02,no rating
35004,2013-09-20,no rating
35005,2018-12-19,no rating
35005,2015-12-22,no rating
35006,2020-03-17,no rating
35006,2017-01-25,no rating
35007,2018-05-29,no rating
35007,2015-01-30,no rating
35008,2016-05-06,no rating
35008,2019-10-18,no rating
35010,2013-10-17,no rating
35010,2017-01-30,no rating
35012,2016-11-04,no rating
35012,2019-11-25,no rating
35013,2018-06-19,no rating
35013,2015-06-24,no rating
35016,2016-11-09,no rating
35016,2019-11-25,no rating
35018,2017-04-04,no rating
35018,2020-05-19,no rating
